phase	environment_index	house	wind	source_index	source_id	new_index	seed_key	requested_seed	resolved_seed_base_uint32	cube_sha256	cube_bytes	pooled_sha256	pooled_bytes	run_dir
REFERENCE	1	House02	3,5-1_slow	0	pmfs_12_20	5	JTD_E2|REFERENCE|environment_id=1|source_id=pmfs_12_20|reference_new_index=5	773421345	773421345	24b20292e81c20ea2c6370e61cb3a97176a3709c4f596d11b020ec34dc4ca0dd	395208	e9aefb36087b16e229f25cc321d977bec5096ff879933c9cee19746e7930ac8f	1328	/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E1_House02/3,5-1_slow/pmfs_12_20/reference_05_seed_773421345
REFERENCE	1	House02	3,5-1_slow	1	pmfs_11_20	0	JTD_E2|REFERENCE|environment_id=1|source_id=pmfs_11_20|reference_new_index=0	1646754906	1646754906	68e494a575d361382cd2a87fdb8009b92d8bf65d3e9723f170c353f2aa11e1e2	395208	608ee074bfa8f324ce0601a1ae7102824d2720c6ed69c9bef92f5899a9a13c51	1328	/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E1_House02/3,5-1_slow/pmfs_11_20/reference_00_seed_1646754906
REFERENCE	1	House02	3,5-1_slow	1	pmfs_11_20	1	JTD_E2|REFERENCE|environment_id=1|source_id=pmfs_11_20|reference_new_index=1	1128960178	1128960178	598a80923d43e7227fa6f907e5e332bfa936b49935ec5f9aba625acf13e598a1	395208	7f33af5a6a4308c62ff2645444f0528bc405412369656488d63c6f622118dc2b	1328	/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E1_House02/3,5-1_slow/pmfs_11_20/reference_01_seed_1128960178
REFERENCE	1	House02	3,5-1_slow	1	pmfs_11_20	2	JTD_E2|REFERENCE|environment_id=1|source_id=pmfs_11_20|reference_new_index=2	1822620660	1822620660	7848184aacb5ed7cfcb55508838ffa1bb70a6a11fffc4ccf6de00c40417a6848	395208	5b5d6205c78214f6904c7c450abbce5d62e0cd944c23f24c3b9e43e76510eb4b	1328	/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E1_House02/3,5-1_slow/pmfs_11_20/reference_02_seed_1822620660
REFERENCE	1	House02	3,5-1_slow	1	pmfs_11_20	3	JTD_E2|REFERENCE|environment_id=1|source_id=pmfs_11_20|reference_new_index=3	423075766	423075766	01b0a16fabfe8774f94209aa146547e29ecca0e9b6ec221961a1a397410265bc	395208	f1ae820f03181d16e1effb3669fa05de8700f60aec76b829b16fde3c079c32ce	1328	/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E1_House02/3,5-1_slow/pmfs_11_20/reference_03_seed_423075766
REFERENCE	1	House02	3,5-1_slow	1	pmfs_11_20	4	JTD_E2|REFERENCE|environment_id=1|source_id=pmfs_11_20|reference_new_index=4	2057097622	2057097622	99d140b8586bc0814735e02c01cbf0f8065dab853eeb68dc877ac524560c9a85	395208	92cb77c4786f525339f95309e85005902ee8ac69dcc61650b8ee654cbbefa25d	1328	/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E1_House02/3,5-1_slow/pmfs_11_20/reference_04_seed_2057097622
REFERENCE	1	House02	3,5-1_slow	1	pmfs_11_20	5	JTD_E2|REFERENCE|environment_id=1|source_id=pmfs_11_20|reference_new_index=5	406412712	406412712	140138d482728a0a77479580620b7a7e8fd68e9370ff57ddaf50ffd7a5ab9875	395208	f2c50bb4bd9068a9e745ba06a98dd140c9e27cff4772eab1f27afee83374e7e5	1328	/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E1_House02/3,5-1_slow/pmfs_11_20/reference_05_seed_406412712
REFERENCE	1	House02	3,5-1_slow	2	pmfs_1_1	0	JTD_E2|REFERENCE|environment_id=1|source_id=pmfs_1_1|reference_new_index=0	199187392	199187392	373218dbf9380e1205c93116331214b2e9a2bbda03f5ca74ac1fe2787b923ecb	395208	b7662efa09c586e2aceae95f4d844839ee2ecef2f6fd566d021112d326f0cd43	1328	/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E1_House02/3,5-1_slow/pmfs_1_1/reference_00_seed_199187392
REFERENCE	1	House02	3,5-1_slow	2	pmfs_1_1	1	JTD_E2|REFERENCE|environment_id=1|source_id=pmfs_1_1|reference_new_index=1	1721369854	1721369854	1b60e1a5a9c33382f9521806806cd998b07571a12068df8d803a9c7ebbfcb8a7	395208	9ef77bba03161cfa285796e9d5d0d78b08be6c799017cbcdb80bac6e53c2af97	1328	/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E1_House02/3,5-1_slow/pmfs_1_1/reference_01_seed_1721369854
REFERENCE	1	House02	3,5-1_slow	2	pmfs_1_1	2	JTD_E2|REFERENCE|environment_id=1|source_id=pmfs_1_1|reference_new_index=2	815018091	815018091	9ea573fdb1bd06f7e7f380df08980e04cb91996cafb6688c6f8c0df68387219c	395208	bff095b67bf3bbab6adb414b0e64f3e8d5b8b188e93e9d36c9ca44b8f768e8bf	1328	/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E1_House02/3,5-1_slow/pmfs_1_1/reference_02_seed_815018091
REFERENCE	1	House02	3,5-1_slow	2	pmfs_1_1	3	JTD_E2|REFERENCE|environment_id=1|source_id=pmfs_1_1|reference_new_index=3	1994333422	1994333422	60beec0daabcc04c6df4617d8ce4a95eb721039eee5da5333ce15c0817ad2c6b	395208	d4d9e49316b91c908015c10719dfb30e61bffbaf08cf4e3b06cd54b8213a10b1	1328	/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E1_House02/3,5-1_slow/pmfs_1_1/reference_03_seed_1994333422
REFERENCE	1	House02	3,5-1_slow	2	pmfs_1_1	4	JTD_E2|REFERENCE|environment_id=1|source_id=pmfs_1_1|reference_new_index=4	1933983132	1933983132	081902f5d9957c0114cf455f4f8530598be93f41884ffa12fff85a03f06bbe44	395208	6b5ad05317bd116f0c36a40bf52898bb4d9cc4f209fce501eb908e5644f825fb	1328	/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E1_House02/3,5-1_slow/pmfs_1_1/reference_04_seed_1933983132
REFERENCE	1	House02	3,5-1_slow	2	pmfs_1_1	5	JTD_E2|REFERENCE|environment_id=1|source_id=pmfs_1_1|reference_new_index=5	696248796	696248796	80ed76aabab5c8208e50b7f264ad2d3885411eee32075635217afaa31836bff6	395208	26ac0f9e82f1f7305aa782c7620cad10fc0d5d66f165adb62da3c692a89d678a	1328	/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E1_House02/3,5-1_slow/pmfs_1_1/reference_05_seed_696248796
REFERENCE	1	House02	3,5-1_slow	3	pmfs_2_1	0	JTD_E2|REFERENCE|environment_id=1|source_id=pmfs_2_1|reference_new_index=0	442513875	442513875	53bdfedc8c3c1582305b8e65bbf692f8dcc042f24e185d58dbc961f4f8f8e1b5	395208	e88737e6538741a7d207332c26394d34bc8dc84bd14ee634f95a1f3a7ec28587	1328	/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E1_House02/3,5-1_slow/pmfs_2_1/reference_00_seed_442513875
