source_update_id,cell_index,grid_i,grid_j,x,y,occupancy,probability,log_odds,confidence,omega,distance_from_robot,propagation_x,propagation_y,grid_width,grid_height,cell_size,origin_x,origin_y
1,16,16,0,-2.5999999046325684,-7.7300000190734863,Obstacle,0.30000000000000004,-0.84729786038720356,0,0,0,0,0,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,17,17,0,-2.3000001907348633,-7.7300000190734863,Obstacle,0.30000000000000004,-0.84729786038720356,0,0,0,0,0,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,18,18,0,-2,-7.7300000190734863,Obstacle,0.30000000000000004,-0.84729786038720356,0,0,0,0,0,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,19,19,0,-1.6999998092651367,-7.7300000190734863,Obstacle,0.30000000000000004,-0.84729786038720356,0,0,0,0,0,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,20,20,0,-1.4000000953674316,-7.7300000190734863,Obstacle,0.30000000000000004,-0.84729786038720356,0,0,0,0,0,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,21,21,0,-1.0999999046325684,-7.7300000190734863,Obstacle,0.30000000000000004,-0.84729786038720356,0,0,0,0,0,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,22,22,0,-0.79999971389770508,-7.7300000190734863,Obstacle,0.30000000000000004,-0.84729786038720356,0,0,0,0,0,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,23,23,0,-0.5,-7.7300000190734863,Obstacle,0.30000000000000004,-0.84729786038720356,0,0,0,0,0,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,24,24,0,-0.19999980926513672,-7.7300000190734863,Obstacle,0.30000000000000004,-0.84729786038720356,0,0,0,0,0,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,25,25,0,0.099999904632568359,-7.7300000190734863,Obstacle,0.30000000000000004,-0.84729786038720356,0,0,0,0,0,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,26,26,0,0.40000009536743164,-7.7300000190734863,Obstacle,0.30000000000000004,-0.84729786038720356,0,0,0,0,0,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,27,27,0,0.69999980926513672,-7.7300000190734863,Obstacle,0.30000000000000004,-0.84729786038720356,0,0,0,0,0,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,28,28,0,1,-7.7300000190734863,Obstacle,0.30000000000000004,-0.84729786038720356,0,0,0,0,0,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,29,0,1,-7.4000000953674316,-7.4300003051757812,Obstacle,0.30000000000000004,-0.84729786038720356,0,0,0,0,0,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,30,1,1,-7.1000003814697266,-7.4300003051757812,Free,0.29891852924846563,-0.85245304220764651,2.0588133753385307e-08,2.0588133951389095e-08,46.035064697265625,0.89442718029022217,0.44721359014511108,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,31,2,1,-6.8000001907348633,-7.4300003051757812,Free,0.29743662540637983,-0.85953443163483156,2.3297356321894114e-07,2.3297359036806816e-07,45.620849609375,0.89442718029022217,0.44721359014511108,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,32,3,1,-6.5,-7.4300003051757812,Free,0.29425438448530772,-0.87481020802109255,2.2206633795152086e-06,2.2206658451635174e-06,45.206634521484375,0.89442718029022217,0.44721359014511108,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,33,4,1,-6.2000002861022949,-7.4300003051757812,Free,0.27918062936693622,-0.94852959030716433,7.4335699445926551e-06,7.4335975736714894e-06,44.79241943359375,0.89442718029022217,0.44721359014511108,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,34,5,1,-5.9000000953674316,-7.4300003051757812,Free,0.2926441958272773,-0.88257627600281252,2.2206633795152086e-06,2.2206658451635174e-06,44.378204345703125,0.89442718029022217,0.44721359014511108,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,35,6,1,-5.6000003814697266,-7.4300003051757812,Free,0.29665323713509606,-0.86328612679092898,2.3297356321894114e-07,2.3297359036806816e-07,43.9639892578125,0.89442718029022217,0.44721359014511108,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,36,7,1,-5.3000001907348633,-7.4300003051757812,Free,0.29856173022444898,-0.85415618532745852,2.0588133753385307e-08,2.0588133951389095e-08,43.549774169921875,0.89442718029022217,0.44721359014511108,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,37,8,1,-5,-7.4300003051757812,Free,0.29941512521861968,-0.85008453243820681,1.5325479774119799e-09,1.5325480174079825e-09,43.13555908203125,0.89442718029022217,0.44721359014511108,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,38,9,1,-4.6999998092651367,-7.4300003051757812,Obstacle,0.30000000000000004,-0.84729786038720356,0,0,0,0,0,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,39,10,1,-4.4000000953674316,-7.4300003051757812,Obstacle,0.30000000000000004,-0.84729786038720356,0,0,0,0,0,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,40,11,1,-4.1000003814697266,-7.4300003051757812,Free,0.30000030542779643,-0.84729640596954836,0,3.1518040334908091e-214,37.206626892089844,0.89442718029022217,0.44721359014511108,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,41,12,1,-3.7999999523162842,-7.4300003051757812,Free,0.30000030542779643,-0.84729640596954836,0,1.276270817914379e-208,36.792411804199219,0.89442718029022217,0.44721359014511108,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,42,13,1,-3.5,-7.4300003051757812,Free,0.30000030542779643,-0.84729640596954836,0,4.3532484669181907e-203,36.378200531005859,0.89442718029022217,0.44721359014511108,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,43,14,1,-3.1999998092651367,-7.4300003051757812,Free,0.30000030542779643,-0.84729640596954836,0,1.2507515701336745e-197,35.9639892578125,0.89442718029022217,0.44721359014511108,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,44,15,1,-2.9000000953674316,-7.4300003051757812,Free,0.30000030542779643,-0.84729640596954836,0,3.0270224516152268e-192,35.549774169921875,0.89442718029022217,0.44721359014511108,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,45,16,1,-2.5999999046325684,-7.4300003051757812,Obstacle,0.30000000000000004,-0.84729786038720356,0,0,0,0,0,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,46,17,1,-2.3000001907348633,-7.4300003051757812,Obstacle,0.30000000000000004,-0.84729786038720356,0,0,0,0,0,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,47,18,1,-2,-7.4300003051757812,Obstacle,0.30000000000000004,-0.84729786038720356,0,0,0,0,0,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,48,19,1,-1.6999998092651367,-7.4300003051757812,Obstacle,0.30000000000000004,-0.84729786038720356,0,0,0,0,0,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,49,20,1,-1.4000000953674316,-7.4300003051757812,Free,0.30000030542779643,-0.84729640596954836,0,2.5448686598025979e-241,33.478706359863281,0.89442718029022217,0.44721359014511108,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,50,21,1,-1.0999999046325684,-7.4300003051757812,Free,0.30000030542779643,-0.84729640596954836,0,2.3806892888503871e-247,33.892921447753906,0.89442718029022217,0.44721359014511108,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,51,22,1,-0.79999971389770508,-7.4300003051757812,Free,0.30000030542779643,-0.84729640596954836,0,1.8757629803066868e-253,34.307136535644531,0.89442718029022217,0.44721359014511108,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,52,23,1,-0.5,-7.4300003051757812,Free,0.30000030542779643,-0.84729640596954836,0,1.2450961528381583e-259,34.721347808837891,0.89442718029022217,0.44721359014511108,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,53,24,1,-0.19999980926513672,-7.4300003051757812,Free,0.30000030542779643,-0.84729640596954836,0,6.9608686668229471e-266,35.13555908203125,0.89442718029022217,0.44721359014511108,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,54,25,1,0.099999904632568359,-7.4300003051757812,Free,0.30000030542779643,-0.84729640596954836,0,3.2784906856820032e-272,35.549774169921875,0.89442718029022217,0.44721359014511108,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,55,26,1,0.40000009536743164,-7.4300003051757812,Free,0.30000030542779643,-0.84729640596954836,0,1.3005227631814665e-278,35.9639892578125,0.89442718029022217,0.44721359014511108,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,56,27,1,0.69999980926513672,-7.4300003051757812,Free,0.30000030542779643,-0.84729640596954836,0,4.3456314909516359e-285,36.378204345703125,0.89442718029022217,0.44721359014511108,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,57,28,1,1,-7.4300003051757812,Obstacle,0.30000000000000004,-0.84729786038720356,0,0,0,0,0,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,58,0,2,-7.4000000953674316,-7.130000114440918,Obstacle,0.30000000000000004,-0.84729786038720356,0,0,0,0,0,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,59,1,2,-7.1000003814697266,-7.130000114440918,Free,0.29210595346292512,-0.885177839933324,5.3733524659760334e-06,5.3733669024324608e-06,45.035064697265625,0.89442718029022217,0.44721359014511108,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,60,2,2,-6.8000001907348633,-7.130000114440918,Free,0.28369419996662615,-0.92621027344315066,4.0182483217798826e-05,4.0183290555438018e-05,44.620849609375,0.89442718029022217,0.44721359014511108,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,61,3,2,-6.5,-7.130000114440918,Free,0.26833887403242895,-1.0030668269976859,0.00025309079410662516,0.00025312282698657486,44.206634521484375,0.89442718029022217,0.44721359014511108,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,62,4,2,-6.2000002861022949,-7.130000114440918,Free,0.22238793442673233,-1.2518044602259883,0.00066892729713630139,0.00066915112882442681,43.79241943359375,0.89442718029022217,0.44721359014511108,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,63,5,2,-5.9000000953674316,-7.130000114440918,Free,0.26173460660133285,-1.0369723331317195,0.00025309079410662516,0.00025312282698657486,43.378204345703125,0.89442718029022217,0.44721359014511108,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,64,6,2,-5.6000003814697266,-7.130000114440918,Free,0.27977294344480919,-0.94558816069214358,4.0182483217798826e-05,4.0183290555438018e-05,42.9639892578125,0.89442718029022217,0.44721359014511108,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,65,7,2,-5.3000001907348633,-7.130000114440918,Free,0.28998115875320296,-0.89547555559723391,5.3733524659760334e-06,5.3733669024324608e-06,42.549774169921875,0.89442718029022217,0.44721359014511108,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,66,8,2,-5,-7.130000114440918,Free,0.29890314041411659,-0.85252647513000979,2.2447529390845489e-07,2.2447531907474618e-07,42.13555908203125,0.89442718029022217,0.44721359014511108,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,67,9,2,-4.6999998092651367,-7.130000114440918,Obstacle,0.30000000000000004,-0.84729786038720356,0,0,0,0,0,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,68,10,2,-4.4000000953674316,-7.130000114440918,Obstacle,0.30000000000000004,-0.84729786038720356,0,0,0,0,0,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,69,11,2,-4.1000003814697266,-7.130000114440918,Free,0.30000030542779643,-0.84729640596954836,0,8.1057146075507045e-201,36.206626892089844,0.89442718029022217,0.44721359014511108,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,70,12,2,-3.7999999523162842,-7.130000114440918,Free,0.30000030542779643,-0.84729640596954836,0,2.1691243129525052e-195,35.792411804199219,0.89442718029022217,0.44721359014511108,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,71,13,2,-3.5,-7.130000114440918,Free,0.30000030542779643,-0.84729640596954836,0,4.8895012352682623e-190,35.378200531005859,0.89442718029022217,0.44721359014511108,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,72,14,2,-3.1999998092651367,-7.130000114440918,Free,0.30000030542779643,-0.84729640596954836,0,2.1691243129525052e-195,35.792415618896484,0.89442718029022217,0.44721359014511108,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,73,15,2,-2.9000000953674316,-7.130000114440918,Free,0.30000030542779643,-0.84729640596954836,0,1.4848608245859561e-179,34.549774169921875,0.89442718029022217,0.44721359014511108,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,74,16,2,-2.5999999046325684,-7.130000114440918,Free,0.30000030542779643,-0.84729640596954836,0,2.0004459445073277e-174,34.13555908203125,0.89442718029022217,0.44721359014511108,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,75,17,2,-2.3000001907348633,-7.130000114440918,Obstacle,0.30000000000000004,-0.84729786038720356,0,0,0,0,0,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,76,18,2,-2,-7.130000114440918,Obstacle,0.30000000000000004,-0.84729786038720356,0,0,0,0,0,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,77,19,2,-1.6999998092651367,-7.130000114440918,Obstacle,0.30000000000000004,-0.84729786038720356,0,0,0,0,0,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,78,20,2,-1.4000000953674316,-7.130000114440918,Free,0.30000030542779643,-0.84729640596954836,0,4.5069936967946697e-227,32.478706359863281,0.89442718029022217,0.44721359014511108,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,79,21,2,-1.0999999046325684,-7.130000114440918,Free,0.30000030542779643,-0.84729640596954836,0,6.3796366304373736e-233,32.892921447753906,0.89442718029022217,0.44721359014511108,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,80,22,2,-0.79999971389770508,-7.130000114440918,Free,0.30000030542779643,-0.84729640596954836,0,6.4622223007012258e-251,34.135562896728516,0.89442718029022217,0.44721359014511108,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,81,23,2,-0.5,-7.130000114440918,Free,0.30000030542779643,-0.84729640596954836,0,7.6391443996119716e-245,33.721347808837891,0.89442718029022217,0.44721359014511108,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,82,24,2,-0.19999980926513672,-7.130000114440918,Free,0.30000030542779643,-0.84729640596954836,0,6.4622247365534489e-251,34.13555908203125,0.89442718029022217,0.44721359014511108,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,83,25,2,0.099999904632568359,-7.130000114440918,Free,0.30000030542779643,-0.84729640596954836,0,4.6054137655132137e-257,34.549774169921875,0.89442718029022217,0.44721359014511108,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,84,26,2,0.40000009536743164,-7.130000114440918,Free,0.30000030542779643,-0.84729640596954836,0,2.7643392878847958e-263,34.9639892578125,0.89442718029022217,0.44721359014511108,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,85,27,2,0.69999980926513672,-7.130000114440918,Free,0.30000030542779643,-0.84729640596954836,0,1.3976738321597332e-269,35.378204345703125,0.89442718029022217,0.44721359014511108,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,86,28,2,1,-7.130000114440918,Obstacle,0.30000000000000004,-0.84729786038720356,0,0,0,0,0,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,87,0,3,-7.4000000953674316,-6.8299999237060547,Obstacle,0.30000000000000004,-0.84729786038720356,0,0,0,0,0,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,88,1,3,-7.1000003814697266,-6.8299999237060547,Free,0.28805056419012798,-0.90487085693924441,0.00024613684702134986,0.00024616714366659754,44.035064697265625,0.89442718029022217,0.44721359014511108,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,89,2,3,-6.8000001907348633,-6.8299999237060547,Free,0.22811348199334314,-1.2189943086489925,0.0025464543770153947,0.0025497021065975147,43.620849609375,0.89442718029022217,0.44721359014511108,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,90,3,3,-6.5,-6.8299999237060547,Free,0.18368577811925224,-1.4915727865084896,0.010558003535648175,0.010614134693200628,43.206634521484375,0.89442718029022217,0.44721359014511108,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,91,4,3,-6.2000002861022949,-6.8299999237060547,Free,0.11087698877646113,-2.081814218698431,0.021915529536225109,0.022159242059690037,42.79241943359375,0.89442718029022217,0.44721359014511108,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,92,5,3,-5.9000000953674316,-6.8299999237060547,Free,0.16991685831998249,-1.5862166177615413,0.010558003535648175,0.010614134693200628,42.378204345703125,0.89442718029022217,0.44721359014511108,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,93,6,3,-5.6000003814697266,-6.8299999237060547,Free,0.2167796835457062,-1.2845324766024837,0.0025464543770153947,0.0025497021065975147,41.9639892578125,0.89442718029022217,0.44721359014511108,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,94,7,3,-5.3000001907348633,-6.8299999237060547,Free,0.28110540557303898,-0.93898503893463625,0.00024613684702134986,0.00024616714366659754,41.549774169921875,0.89442718029022217,0.44721359014511108,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,95,8,3,-5,-6.8299999237060547,Free,0.29878160708022816,-0.85310648792831911,5.3733524659760334e-06,5.3733669024324608e-06,41.13555908203125,0.89442718029022217,0.44721359014511108,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,96,9,3,-4.6999998092651367,-6.8299999237060547,Obstacle,0.30000000000000004,-0.84729786038720356,0,0,0,0,0,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,97,10,3,-4.4000000953674316,-6.8299999237060547,Obstacle,0.30000000000000004,-0.84729786038720356,0,0,0,0,0,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,98,11,3,-4.1000003814697266,-6.8299999237060547,Free,0.30000030542779643,-0.84729640596954836,0,7.6688267847902065e-188,35.206626892089844,0.89442718029022217,0.44721359014511108,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,99,12,3,-3.7999999523162842,-6.8299999237060547,Free,0.30000030542779643,-0.84729640596954836,0,1.3562244307562373e-182,34.792411804199219,0.89442718029022217,0.44721359014511108,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,100,13,3,-3.5,-6.8299999237060547,Free,0.30000030542779643,-0.84729640596954836,0,2.0203247431070684e-177,34.378200531005859,0.89442718029022217,0.44721359014511108,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,101,14,3,-3.1999998092651367,-6.8299999237060547,Obstacle,0.30000000000000004,-0.84729786038720356,0,0,0,0,0,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,102,15,3,-2.9000000953674316,-6.8299999237060547,Obstacle,0.30000000000000004,-0.84729786038720356,0,0,0,0,0,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,103,16,3,-2.5999999046325684,-6.8299999237060547,Free,0.30000030542779643,-0.84729640596954836,0,2.3856786671679479e-162,33.13555908203125,0.89442718029022217,0.44721359014511108,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,104,17,3,-2.3000001907348633,-6.8299999237060547,Free,0.30000030542779643,-0.84729640596954836,0,2.6795469720510744e-167,33.549774169921875,0.89442718029022217,0.44721359014511108,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,105,18,3,-2,-6.8299999237060547,Obstacle,0.30000000000000004,-0.84729786038720356,0,0,0,0,0,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,106,19,3,-1.6999998092651367,-6.8299999237060547,Obstacle,0.30000000000000004,-0.84729786038720356,0,0,0,0,0,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,107,20,3,-1.4000000953674316,-6.8299999237060547,Free,0.30000030542779643,-0.84729640596954836,0,2.9368975751355384e-213,31.478708267211914,0.89442718029022217,0.44721359014511108,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,108,21,3,-1.0999999046325684,-6.8299999237060547,Obstacle,0.30000000000000004,-0.84729786038720356,0,0,0,0,0,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,109,22,3,-0.79999971389770508,-6.8299999237060547,Obstacle,0.30000000000000004,-0.84729786038720356,0,0,0,0,0,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,110,23,3,-0.5,-6.8299999237060547,Free,0.30000030542779643,-0.84729640596954836,0,1.7243751676572217e-230,32.721347808837891,0.89442718029022217,0.44721359014511108,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,111,24,3,-0.19999980926513672,-6.8299999237060547,Free,0.30000030542779643,-0.84729640596954836,0,2.2072076020122692e-236,33.13555908203125,0.89442718029022217,0.44721359014511108,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,112,25,3,0.099999904632568359,-6.8299999237060547,Free,0.30000030542779643,-0.84729640596954836,0,2.3801445698527948e-242,33.549774169921875,0.89442718029022217,0.44721359014511108,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,113,26,3,0.40000009536743164,-6.8299999237060547,Free,0.30000030542779643,-0.84729640596954836,0,2.1617345486807607e-248,33.9639892578125,0.89442718029022217,0.44721359014511108,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,114,27,3,0.69999980926513672,-6.8299999237060547,Free,0.30000030542779643,-0.84729640596954836,0,2.7643392878847958e-263,34.9639892578125,0.89442718029022217,0.44721359014511108,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,115,28,3,1,-6.8299999237060547,Obstacle,0.30000000000000004,-0.84729786038720356,0,0,0,0,0,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,116,0,4,-7.4000000953674316,-6.5300002098083496,Obstacle,0.30000000000000004,-0.84729786038720356,0,0,0,0,0,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,117,1,4,-7.1000003814697266,-6.5300002098083496,Free,0.28126550217119561,-0.93819295281021609,0.0025464543770153947,0.0025497021065975147,43.035064697265625,0.89442718029022217,0.44721359014511108,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,118,2,4,-6.8000001907348633,-6.5300002098083496,Free,0.17911216336483793,-1.5223742615565548,0.035875090628236683,0.036534418728483051,42.620849609375,0.89442718029022217,0.44721359014511108,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,119,3,4,-6.5,-6.5300002098083496,Free,0.057272238025273592,-2.8009615432605037,0.15103377084864966,0.16373587066881387,42.206634521484375,0.89442718029022217,0.44721359014511108,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,120,4,4,-6.2000002861022949,-6.5300002098083496,Free,0.022682714408186366,-3.7632081996783504,0.23658602499147796,0.26995483256594033,41.79241943359375,0.89442718029022217,0.44721359014511108,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,121,5,4,-5.9000000953674316,-6.5300002098083496,Free,0.049247523490202005,-2.9603946697100887,0.15103377084864966,0.16373587066881387,41.378204345703125,0.89442718029022217,0.44721359014511108,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,122,6,4,-5.6000003814697266,-6.5300002098083496,Free,0.15945165617466339,-1.6623136889323482,0.035875090628236683,0.036534418728483051,40.9639892578125,0.89442718029022217,0.44721359014511108,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,123,7,4,-5.3000001907348633,-6.5300002098083496,Free,0.27334728248365148,-0.97770558708755984,0.0025464543770153947,0.0025497021065975147,40.549774169921875,0.89442718029022217,0.44721359014511108,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
1,124,8,4,-5,-6.5300002098083496,Free,0.29671052291968703,-0.86301158779709353,4.0182483217798826e-05,4.0183290555438018e-05,40.13555908203125,0.89442718029022217,0.44721359014511108,29,38,0.30000001192092896,-7.5500001907348633,-7.880000114440918
